,,,Resultant Columns to be filled with web scraping,,,,,,
CHEMBL4333,Sphingosine 1-phosphate receptor Edg-1,P21453,2842,CHEMBL1916399,,,,,
CHEMBL4333,Sphingosine 1-phosphate receptor Edg-1,P21453,2842,CHEMBL3358920,,,,,
CHEMBL4333,Sphingosine 1-phosphate receptor Edg-1,P21453,2842,CHEMBL1334062,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3633040,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL80342,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3753277,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL368829,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL173189,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL274307,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL94907,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL89688,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL172759,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3734955,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL48031,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL174326,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL417903,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2058366,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2163712,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL298664,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL312685,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL172666,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL174086,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2165327,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL313801,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL279419,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL176749,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3754394,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL96325,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL283598,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL96331,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL309397,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL366378,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL70800,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL281121,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL80980,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL172184,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL298922,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL80538,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3735302,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3736507,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL366872,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL48652,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL94802,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL49040,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL96387,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL280379,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL94446,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL122673,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1271746,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL332808,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL316629,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL435185,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL328878,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL69150,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL103001,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL328073,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL318247,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL96506,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL94962,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL27732,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL10733,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL291247,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL369676,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL175435,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL177802,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL368107,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL61211,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL8923,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL9194,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL328942,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL8981,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL957,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3736156,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL7634,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1210154,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL479383,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1807053,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3613642,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2440659,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3771118,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1909073,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL588119,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1909072,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2103774,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL2079587,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1201216,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3350037,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL13341,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1110,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1490,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL895,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1020,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1319362,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1200545,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1754,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL60889,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL427526,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1371125,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL838,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1592,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL47244,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1366,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1481,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL227934,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1628227,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1626,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1201146,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1255901,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1200604,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL508112,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL870,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1201203,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1262,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1016,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL54126,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL698,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL49080,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL521589,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1219,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL45245,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL531,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1732,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1123,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL87285,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL56337,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL116,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL894,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL305660,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1566,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL914,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL923,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL621,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL417,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL637,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL54440,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1172,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL701,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL18797,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL509,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL420,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL270299,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1479,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL175,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1393,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL926,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1385840,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1729,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL976,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1113,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL189,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL128,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL15245,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL631,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL516,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL434,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL191,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1200633,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL404,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1483,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL30008,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL269732,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1460,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL597,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL716,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL14,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL584,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL115,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL94,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL12131,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL723,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL93,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL547,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1491,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL564,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL659,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1544,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL686,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL728,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL19224,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL21,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL490,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL72,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL493,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL114,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL192,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL80,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL50588,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL643,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL296419,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1405,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL334255,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL141,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1428,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1467,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL443,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL715,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL49,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL841,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL481,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL57,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL445,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL19215,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL163,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1503,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL567,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL23,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL122,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL595,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL479,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL822,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL139,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL6437,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL415,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL629,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL95,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL177,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL633,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1064,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL41,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL17157,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL84,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL808,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1741,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL12,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL182,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL121,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL496,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL20,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL563,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL90555,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL727,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL964,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL88,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL567597,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1751,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL527,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL310555,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL529,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL388590,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL254219,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL998,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL221753,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL64,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL45,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1554,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1433,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL991,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL222863,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL178,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL193,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL1425,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL9514,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL71,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL184,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL83,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL219916,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL160,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL6966,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL866,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL42,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL917,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL103,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL12089,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL129,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL61,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL118,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL521,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL532,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL9,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL123292,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL64391,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL6,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL58,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL91,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL107,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL54,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL559147,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL267345,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL104,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL185,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL44,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL8,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL157101,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL10,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL3545252,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL888,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL11359,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL428647,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL803,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL159,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL38,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL553025,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL105,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL34259,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL65,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL413,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL44657,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL53463,,,,,
CHEMBL252,Endothelin receptor ET-A,P25101,2675,CHEMBL941,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL52407,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1258825,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL304090,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL417250,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL267306,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1078695,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL338664,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL12939,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1084706,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL13238,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL275114,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL12674,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL68021,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1257913,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL304878,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL276257,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL22375,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL294042,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL3126382,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1189234,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1909073,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL588119,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1909072,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL2103774,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL2079587,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1201216,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL3350037,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL13341,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1110,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL1490,,,,,
CHEMBL246,Beta-3 adrenergic receptor,P13945,2625,CHEMBL895,,,,,
